3193
178.482 181.294 -13.7047 2
180.135 180.982 -13.426 2
180.103 179.906 -12.5352 2
177.851 180.56 -12.3862 2
177.5 182.5 -15.04 2
179.896 182.093 -13.6962 2
177.5 182.5 -12.54 2
182.008 180.852 -13.2038 2
182.32 179.819 -12.5056 2
181.94 181.862 -13.2065 2
179.895 183.089 -12.6621 2
175.219 182.237 -12.5308 2
175.289 183.362 -13.677 2
174.948 185.078 -13.571 2
176.626 184.167 -13.8068 2
177.426 184.925 -12.5802 2
182.194 182.858 -12.3823 2
177.918 178.969 -11.1423 2
176.193 179.262 -10.8528 2
175.413 180.502 -11.5561 2
180.131 178.573 -11.316 2
182.487 178.472 -11.4676 2
179.877 184.873 -11.6746 2
182.15 184.178 -11.2877 2
183.405 180.91 -12.9549 2
184.56 180.29 -12.2288 2
183.393 181.666 -12.8532 2
184.569 182.217 -11.8328 2
184.895 178.567 -11.4278 2
183.879 183.57 -11.0216 2
187.343 180.093 -11.6404 2
187.44 178.537 -11.2378 2
187.346 181.644 -11.1536 2
185.682 183.124 -10.4972 2
187.61 182.872 -9.77384 2
184.764 184.155 -9.60669 2
173.602 183.778 -13.1502 2
172.824 182.778 -12.0122 2
172.83 185.354 -13.329 2
171.91 184.421 -12.5912 2
170.216 185.279 -12.0248 2
171.241 186.093 -13.0546 2
170.823 187.78 -13.3049 2
172.651 187.614 -13.4347 2
174.239 186.751 -13.3496 2
175.84 185.862 -13.0216 2
175.162 187.601 -12.5963 2
173.605 181.143 -11.1762 2
172.758 180.39 -9.67693 2
171.881 181.901 -10.5876 2
170.221 182.723 -9.86473 2
171.033 183.538 -11.3916 2
177.235 187.165 -11.4826 2
179.015 186.337 -11.0056 2
169.455 187.485 -12.6101 2
170.106 190.056 -13.4174 2
171.85 189.857 -13.316 2
169.087 189.21 -12.9662 2
173.654 188.442 -13.0159 2
173.21 190.151 -12.6236 2
169.378 184.364 -10.5963 2
167.871 185.243 -9.68812 2
168.586 186.059 -11.2044 2
167.878 187.81 -11.6121 2
167.822 190.158 -12.4429 2
174.867 189.783 -11.5497 2
176.353 188.808 -10.968 2
168.783 190.965 -13.224 2
168.602 192.752 -13.2934 2
170.161 192.554 -13.3767 2
171.497 191.647 -13.1016 2
172.512 192.541 -12.1184 2
173.965 191.615 -11.2208 2
167.326 192.609 -12.5663 2
168.374 194.92 -13.2883 2
169.636 194.923 -13.306 2
167.144 194.968 -12.6306 2
171.122 193.418 -12.8624 2
170.754 195.175 -12.6829 2
166.698 188.641 -10.8886 2
166.385 190.357 -11.1815 2
166.012 192.626 -11.3515 2
165.871 195.029 -11.543 2
171.948 195.037 -11.6027 2
173.349 193.407 -10.655 2
174.487 192.512 -9.74535 2
173.043 195.197 -9.92796 2
168.31 196.948 -13.1909 2
169.36 196.952 -13.1444 2
167.241 197.273 -12.5831 2
170.348 197.282 -12.4298 2
165.899 197.442 -11.5987 2
171.45 197.221 -11.3186 2
168.408 198.395 -13.0031 2
169.18 198.404 -12.9054 2
167.815 199.581 -12.3765 2
169.778 199.618 -12.0446 2
166.067 199.89 -11.5359 2
171.015 198.963 -11.1432 2
