172.839 205.714 -22.731
170.458 202.694 -40.436
201.056 154.067 -7.682
141.843 155.374 -66.955
127.170 195.878 -6.048
176.275 204.961 -32.241
192.134 134.928 -44.702
167.846 209.688 -34.285
175.286 142.581 -74.075
162.609 180.528 -78.033
168.802 208.567 -16.027
204.362 155.280 -22.863
173.395 133.499 -17.059
192.068 136.027 -45.345
172.412 127.119 -8.527
168.796 207.317 -27.587
204.170 156.486 -19.586
124.727 188.071 -40.019
200.381 187.903 -4.203
181.096 199.541 -51.191
192.131 136.789 -44.128
138.754 193.829 -31.782
183.842 128.636 -10.250
180.933 199.529 -52.552
161.439 179.121 -79.714
185.614 145.884 -65.441
137.291 171.662 -60.982
170.295 203.612 -39.495
180.574 126.495 -8.422
165.673 128.654 -11.292
182.496 206.332 -22.731
129.889 179.956 -12.084
164.022 198.134 -53.241
189.214 201.939 -43.712
136.464 192.496 -26.404
164.271 127.943 -11.576
141.578 190.429 -23.719
205.167 154.924 -21.538
194.836 167.067 -71.004
177.348 206.267 -32.707
158.662 138.439 -57.144
200.288 158.805 -11.380
136.201 170.885 -28.504
141.965 190.116 -6.223
152.200 200.601 -9.199
166.604 132.176 -2.788
125.389 192.528 -34.969
166.510 136.467 -72.169
173.896 126.162 -39.850
167.932 209.610 -15.325
182.620 183.003 -74.239
204.883 166.906 -54.417
126.142 195.683 -7.082
194.725 198.447 -10.383
186.238 129.457 -30.063
143.982 197.623 -6.205
142.885 198.484 -5.387
150.770 160.793 -66.385
168.125 208.722 -33.097
191.844 201.055 -13.769
151.740 156.020 -62.578
145.629 204.076 -28.198
166.892 208.506 -34.550
140.983 154.964 -20.542
175.047 138.228 -65.986
173.852 139.056 -65.100
195.633 187.582 -58.491
158.006 139.031 -55.969
144.705 200.257 -2.400
140.872 155.617 -21.876
162.329 127.191 -13.902
180.463 198.284 -50.485
197.531 167.363 -62.766
161.565 199.322 -53.583
173.781 206.587 -23.504
144.957 205.581 -26.541
146.866 139.678 -15.503
145.217 205.457 -28.212
175.197 201.478 -56.284
181.204 183.774 -74.337
149.582 144.847 -39.683
140.868 190.667 -24.902
118.570 190.388 -31.360
160.251 139.218 -56.917
151.286 205.014 -40.806
190.252 196.287 -56.857
163.060 198.766 -54.044
204.277 153.954 -19.156
163.410 175.276 -79.944
181.766 133.084 -40.887
162.873 207.736 -27.968
148.885 199.430 -28.417
185.188 147.018 -64.397
137.810 199.605 -23.279
192.834 139.061 -43.458
179.489 148.249 -75.252
151.894 139.236 -51.576
138.373 191.367 -32.695
200.582 187.028 -33.786
149.379 143.663 -68.049
196.677 185.024 -52.059
162.817 209.164 -28.452
169.632 134.680 -58.679
204.110 163.397 -24.835
195.214 146.096 -15.306
156.679 139.053 -11.367
178.316 207.210 -25.636
174.395 127.270 -40.408
196.331 188.246 -57.288
148.030 146.638 -62.080
149.834 142.353 -40.064
160.633 197.866 -53.559
185.170 134.872 -7.971
183.699 135.403 -8.968
177.355 198.840 -59.842
171.174 134.071 -14.089
148.883 143.409 -39.476
159.784 208.360 -32.753
206.554 169.288 -41.890
102.107 151.750 -16.393
203.241 165.189 -47.817
173.939 196.060 -58.866
135.989 193.509 -25.396
186.295 137.174 -56.560
160.622 209.491 -32.644
171.027 126.163 -7.759
169.713 204.621 -42.323
204.102 166.528 -53.138
167.545 133.398 -21.424
160.711 111.906 -25.013
175.599 127.924 -43.478
150.959 145.676 -38.357
140.666 194.962 -52.584
136.708 198.081 -23.597
164.254 125.437 -18.393
152.861 133.750 -29.549
103.055 197.919 -1.265
193.011 184.734 -61.834
195.323 145.864 -16.613
175.838 141.819 -72.892
145.929 141.994 -5.770
187.217 137.520 -57.743
189.250 202.280 -42.226
159.978 140.638 -55.990
174.346 140.541 -64.493
182.557 152.562 -76.410
126.914 91.792 -8.013
161.983 162.568 -76.774
175.541 139.713 -65.379
181.835 126.968 -10.398
195.531 140.291 -22.343
152.749 137.584 -50.288
174.361 127.292 -43.468
174.267 131.013 -59.361
128.409 185.556 -2.126
140.474 149.096 -40.970
140.011 190.493 -22.289
148.707 145.818 -63.263
139.889 161.603 -68.668
171.255 208.445 -15.011
175.404 133.670 -18.050
128.897 181.939 -7.122
