41147
222.175 176.593 -20.3114 2
222.727 176.555 -20.3627 2
222.988 175.851 -19.372 2
221.821 175.978 -19.3329 2
222.159 177.617 -20.5563 2
223.07 177.589 -20.7188 2
221.444 177.489 -19.6435 2
223.496 176.924 -20.0731 2
222.205 179.025 -20.635 2
223.082 179.045 -20.8974 2
221.483 179.172 -19.6939 2
223.84 178.096 -20.5094 2
224.305 177.611 -19.5436 2
223.912 179.186 -20.5962 2
222.461 174.925 -18.6813 2
221.913 174.981 -18.6711 2
221.566 174.638 -17.543 2
220.857 175.702 -17.8144 2
220.633 177.422 -18.323 2
223.396 175.182 -17.7529 2
222.494 174.535 -17.5471 2
223.955 176.419 -19.0054 2
224.367 176.129 -17.6697 2
220.659 179.23 -18.3429 2
222.365 180.123 -20.4812 2
223.1 180.232 -20.6467 2
221.966 180.807 -19.5017 2
223.819 180.184 -20.4589 2
220.958 181.079 -17.8714 2
224.563 179.281 -19.6027 2
224.214 180.843 -19.4653 2
225.217 177.636 -17.6878 2
225.39 179.389 -18.1174 2
225.204 181.123 -17.7893 2
223.105 181.141 -19.8188 2
222.259 181.94 -18.8283 2
223.111 182.123 -18.9271 2
221.857 182.421 -17.6263 2
223.954 181.944 -18.8035 2
224.339 182.407 -17.573 2
222.547 174.106 -15.793 2
221.151 174.066 -15.7007 2
220.52 174.968 -16.4376 2
223.617 174.752 -16.0234 2
219.756 175.519 -15.5713 2
220.08 176.14 -16.9023 2
219.903 177.474 -17.0531 2
224.629 175.676 -15.8573 2
219.914 179.147 -17.0581 2
225.541 176.957 -15.7907 2
225.983 178.382 -16.794 2
226.24 178.162 -15.4919 2
226.106 179.496 -16.9049 2
220.118 180.542 -16.9205 2
225.996 180.655 -16.8353 2
219.789 181.224 -15.5802 2
220.609 181.959 -16.4673 2
221.33 183.334 -15.7327 2
225.537 181.939 -16.3829 2
226.267 181.227 -15.503 2
224.802 183.236 -15.5955 2
223.103 182.797 -17.6501 2
223.076 183.64 -16.0175 2
161.419 217.557 -17.9845 2
162.158 217.737 -18.125 2
161.964 216.872 -17.098 2
160.929 217.036 -17.005 2
161.52 218.105 -18.0608 2
162.423 218.764 -18.2629 2
161.087 218.091 -17.1929 2
163.077 218.072 -18.1429 2
163.24 217.586 -17.2599 2
163.862 219.133 -18.3297 2
161.832 219.097 -17.3416 2
163.12 219.861 -18.2275 2
164.397 220.588 -18.4012 2
162.742 220.169 -17.3488 2
161.314 216.144 -16.4323 2
160.74 216.2 -16.3644 2
160.25 215.84 -15.1276 2
